fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
tokyoTimeMachine/images/cn/CnEqZNJElima9dYelIG00Q/_200912/CnEqZNJElima9dYelIG00Q__200912_35.651456_139.698879_210_012.jpg,2,0.5349530888618172,0.05909095543740823,41.30509658375094,-0.1826581732100976,0.7522741833247721,48.50139943206824,-0.00031799481012078013,-0.0005569688658227253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/fd/FdFE8yuvYfIU1XOm4SK9cQ/_200912/FdFE8yuvYfIU1XOm4SK9cQ__200912_35.650571_139.699422_150_012.jpg,2,0.5797843598978737,1.8963264128351496,-175.25166537976438,-0.6477961594352418,3.1691553443223803,-88.66739404635729,-0.001699051049265207,0.0041303776139708466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/b_/b_5D14GpKC5VivawOWkaoQ/_200912/b_5D14GpKC5VivawOWkaoQ__200912_35.652302_139.689079_000_012.jpg,2,0.7941734252016637,-0.3411328201344103,100.36478599221712,-0.0031555098786484985,1.1868490971407917,-118.14787574622929,-0.00032939009114652375,-0.00017510560471190257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/_j/_JXeCEZiC6KSdsTfq2FdbA/_201407/_JXeCEZiC6KSdsTfq2FdbA__201407_35.652792_139.683552_120_012.jpg,2,2.9119448081918287,1.33549792842883,-494.52317368997325,0.12222448818953775,4.32004880178034,-330.96979584827085,0.0010366800477999774,0.0049410013667360924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/4o/4OxH0AnzXkkmKq2uB8ul6Q/_201407/4OxH0AnzXkkmKq2uB8ul6Q__201407_35.656753_139.683131_240_012.jpg,2,18.02054232628252,0.7910929670524545,-3489.6815883996,6.855158862134662,12.498697397011131,-3124.332912065962,0.019212008336658974,0.005964258791184383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/fx/Fx3JVSJ4rN7-P_jw2imFZA/_201407/Fx3JVSJ4rN7-P_jw2imFZA__201407_35.650775_139.692560_330_012.jpg,2,-0.06218898833404141,-0.08508683620244177,191.01127699910896,-0.4099977798238022,0.26423740404170226,196.9257753956868,-0.0013644620396336016,-0.00020762444093264703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/7f/7FfZNcp8S-GveSzzZecXdg/_201307/7FfZNcp8S-GveSzzZecXdg__201307_35.650333_139.686217_240_012.jpg,0,0.8508347868919369,0.27345108985900896,0.24013961851596802,-0.104390397667885,1.1609747409820599,0.0197738334536552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/b9/b9e-hhn9NeBZ7QpoJHUV9g/_201407/b9e-hhn9NeBZ7QpoJHUV9g__201407_35.655696_139.685788_030_012.jpg,2,5.2933690380085325,2.8977297339871155,-1356.0194537972666,-0.2504947132140092,6.119858428338091,-590.5808376159417,0.001638378587696392,0.007849777830284841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/-j/-Jr3WQjQygSQnsK1ODIMPA/_201306/-Jr3WQjQygSQnsK1ODIMPA__201306_35.656724_139.689579_120_012.jpg,0,1.11808109283447,0.0288384556770325,0.0536699593067169,0.219668656587601,0.902043700218201,0.0215224921703339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/be/bE6nWDtujwriyznWod_6Vw/_201306/bE6nWDtujwriyznWod_6Vw__201306_35.657529_139.687133_090_012.jpg,2,0.10817826850622332,0.4841401256003117,38.36936333344176,-0.30117617857138623,1.0218571110745722,21.353116461644962,-0.001533207333191279,0.0010534220183760386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/c5/C5o1_evLdYlmG0siNsVnwQ/_201306/C5o1_evLdYlmG0siNsVnwQ__201306_35.651463_139.693345_030_012.jpg,1,-1.02755575313023,-1.06295836393995,-1.28373996067344,0.00143956601587785,-0.0321028399517296,-0.032100857683072,0.7688618841325171,0.8344301218798481,0.6496553913938999,-0.8585564777589351,-0.179380439104065,1.10216318712929,-1.09886843989784,-0.4492212878579761,0.797046585323012,-0.8937743592412719,0.0676569483475022,0.8622973984085142
tokyoTimeMachine/images/cm/CM3_m103jfV1KycsLKafwA/_201407/CM3_m103jfV1KycsLKafwA__201407_35.650096_139.688650_240_012.jpg,2,1.0487417278044096,-0.5388292719906232,121.40809797760923,0.0017768549793169273,0.3350225879723715,116.23848181871769,0.000966832601926648,-0.0017826809634914184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/4y/4Y9cz5imr-N2iin892aYvw/_200909/4Y9cz5imr-N2iin892aYvw__200909_35.656252_139.681313_030_012.jpg,0,1.09158980846405,0.18983177840709692,0.0616430044174194,-0.0649917498230934,0.962895035743713,-0.176932379603386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/41/41Su5BYun5SVdbfYSEj9ig/_201406/41Su5BYun5SVdbfYSEj9ig__201406_35.651142_139.693521_300_012.jpg,2,0.7224259231618483,-0.258729937260099,118.0130483971777,-0.0005091622158940046,0.6840710191608818,2.9173269821888823,-7.922704686996363e-05,-0.0007508092155025934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/au/aunS8uPM-EC4EqmaKHSX0Q/_201504/aunS8uPM-EC4EqmaKHSX0Q__201504_35.657354_139.688319_300_012.jpg,2,1.385095867063051,-0.4060836098464305,18.890835198184703,0.4231016441352947,1.192523857293539,-135.16786274661555,0.0008264006016533377,-0.0005021177902958646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/3d/3dtSuUE0J7CjWjLsLvmj-A/_200912/3dtSuUE0J7CjWjLsLvmj-A__200912_35.651317_139.694639_120_012.jpg,2,1.4405751995248302,0.7129512445007516,-7.452901826087428,0.20716997701270065,2.1402269459583763,-189.5404086060549,0.00028088436604081394,0.0021803514390751465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/ci/CiFFFueEbjaPNsKLQGJfJg/_201406/CiFFFueEbjaPNsKLQGJfJg__201406_35.650074_139.696440_240_012.jpg,1,-0.816774164224246,-1.11932827110344,-1.020901355508,-0.0956400804370421,-0.485855252344441,-0.485565859878597,1.11117925163283,1.06197497187087,0.734872951326681,-0.8850935056503259,0.152451556892471,1.06684567349327,-0.714869613376147,-0.0407810739745471,1.00557848283512,-1.0658838093010998,0.103118272658286,1.3679631922911102
tokyoTimeMachine/images/el/Elk23X7Ii0v_2CgQz0XAWg/_201407/Elk23X7Ii0v_2CgQz0XAWg__201407_35.650087_139.688905_300_012.jpg,2,-5.5329355117090495,-1.7549948351834963,1279.9017769583727,-0.9866581022241324,-5.677845388930247,968.6995057466687,-0.006232102930216091,-0.006529570208815441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/2n/2n9WgvVrQzQrdXGkYzgB5A/_201306/2n9WgvVrQzQrdXGkYzgB5A__201306_35.651853_139.695386_300_012.jpg,2,1.3431195774969589,0.24506653087802704,-15.997161794421508,0.03119753725377393,1.8598302085246796,-137.18060448214612,0.000294487017528264,0.0011702960452481064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/9x/9xOtZNAbs9cxJS7WIy1GqQ/_201505/9xOtZNAbs9cxJS7WIy1GqQ__201505_35.655050_139.686821_240_012.jpg,2,20.74151005604934,23.129986811736718,-6995.938674579359,-2.2612100230794066,33.642103527858964,-2197.3867457961474,0.006635344543356103,0.0533300362677198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/4v/4VN9EtjcnHCVsiQz1eb2iQ/_200909/4VN9EtjcnHCVsiQz1eb2iQ__200909_35.650406_139.686119_060_012.jpg,1,-1.38109482703657,-1.4525490956749698,-0.9396474397122252,-0.0695435289351504,-0.0118393392167551,-0.0289754792923329,0.9913211952258648,1.29096371502723,1.07621998613285,-1.09902584592415,0.14637833761773902,0.9827948849808952,-1.01379925526963,-0.115790135546485,0.79336213576838,-0.8541775827178142,-0.0602211012492879,0.713812745172843
tokyoTimeMachine/images/1a/1AHmqrVlFrFpABWpOsv19A/_201407/1AHmqrVlFrFpABWpOsv19A__201407_35.650080_139.692822_060_012.jpg,2,0.17258772709496267,-0.17134781526643755,226.40278024673438,-0.033104682926252404,0.8492029455683647,-62.077967788964386,-0.0005447760751828253,-0.00039663846126488414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/fh/fhVRjmxwMknyRhkste4Qxg/_201407/fhVRjmxwMknyRhkste4Qxg__201407_35.651537_139.698829_270_012.jpg,2,1.398042746722975,-0.7068246603452083,84.4733314966184,0.3251593590485109,0.3016264171415202,69.05197042042876,0.0011310676098362695,-0.0016722741103352564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/-2/-2T_5846xKuIeVvHFs88mQ/_201306/-2T_5846xKuIeVvHFs88mQ__201306_35.656129_139.685074_000_012.jpg,2,0.9247249460624569,-0.21744793927215764,-7.991395242768383,0.14462552523688754,0.6023868652768671,18.638284540946664,0.00010548140291844439,-0.0006175659942687077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/bg/bgOnwmm3uOYfC6dS1pa7kg/_201406/bgOnwmm3uOYfC6dS1pa7kg__201406_35.650291_139.695005_150_012.jpg,0,1.1783556938171398,0.10009585320949604,0.180126816034317,-0.141876012086868,0.976263046264648,-0.220516413450241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/ft/ftrmPtZQLvjueIjfPvRT4g/_201403/ftrmPtZQLvjueIjfPvRT4g__201403_35.651142_139.682167_030_012.jpg,0,1.0836369991302501,-0.139837622642517,-0.101941205561161,0.097217470407486,0.999211728572845,-0.226511105895042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/f6/f6Gp09obLgBDr-7y83JGVA/_201504/f6Gp09obLgBDr-7y83JGVA__201504_35.654936_139.689759_300_012.jpg,2,3.2262056290505963,-0.2972099563051728,-93.292343051569,0.4864883886003583,3.3281839103342117,-357.49761417860765,0.0030986521566901465,0.001692344660204011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/-s/-SO3cJ1G7t9upEM_AAkgJA/_201307/-SO3cJ1G7t9upEM_AAkgJA__201307_35.654789_139.687054_150_012.jpg,2,0.11370664579148387,0.21825005274319528,82.4032766999988,-0.2858720502597407,0.5411116190791605,110.55319324902516,-0.001311830587817293,0.00027539396556980523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/10/1090p7THbQCnQ3912r-66A/_201407/1090p7THbQCnQ3912r-66A__201407_35.652246_139.688753_210_012.jpg,0,0.7548170685768131,0.175828397274017,-0.214065119624138,-0.178946390748024,0.7803286910057071,0.20225651562213892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/cj/CjaMA9hxHNqMwFfQvCNBlA/_201407/CjaMA9hxHNqMwFfQvCNBlA__201407_35.654896_139.689240_090_012.jpg,2,0.08625827725426391,0.12060075429252835,167.49727018349034,-0.1768878952870419,0.8591452891096042,-4.4896696884810305,-0.0010000215370138687,0.00012684058633700762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/d8/D8VT-PztEvJ9qS5L2WonPg/_201503/D8VT-PztEvJ9qS5L2WonPg__201503_35.657403_139.682945_210_012.jpg,0,1.18525731563568,0.140745609998703,0.197794243693352,-0.139430776238441,0.845522046089172,0.214912250638008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/ao/AoE3mfWN_opSi-DT5FQl3Q/_201306/AoE3mfWN_opSi-DT5FQl3Q__201306_35.651272_139.699711_210_012.jpg,2,0.8673836550665274,-0.7269444381327637,172.47662389514062,0.28221051316092444,0.2244661133310216,22.467538327203528,0.00012483594149833113,-0.0011999398407077078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/bc/BCoAbJ5ycy4kH-qNr2y6rg/_201306/BCoAbJ5ycy4kH-qNr2y6rg__201306_35.657135_139.681326_120_012.jpg,0,0.8218365907669071,-0.0689456015825272,0.113428995013237,0.0910229161381721,1.22041642665863,-0.0816071480512619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/cf/cFdyxZ_-fkHtZUolRLeVqw/_201407/cFdyxZ_-fkHtZUolRLeVqw__201407_35.652805_139.683783_150_012.jpg,1,-1.03121348240572,-1.17969996656401,-1.2646043030243,0.087417443632018,0.16720818462580705,0.14326741462769,0.945982161104216,1.27546284104655,0.77169897396599,-1.14241432604108,0.0299481865237052,0.902981063458356,-1.16471625519257,-0.084457953957137,1.3797530969211,-1.09140055247802,-0.0988463835555101,0.760388356665107
tokyoTimeMachine/images/ce/CEC7mQZQNV0rxqumPys-kQ/_201306/CEC7mQZQNV0rxqumPys-kQ__201306_35.650074_139.691680_300_012.jpg,2,1.6237546031674372,-0.22056828251333596,-141.74000105430943,0.4744977621138209,0.6619486553856433,-41.0164245532409,0.0011785614772307767,-0.0011939367467686233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/7c/7CLcuj-AX6-A7hnNg7PaHw/_201306/7CLcuj-AX6-A7hnNg7PaHw__201306_35.656180_139.685926_210_012.jpg,2,0.4178940465171932,-0.19031361707557296,111.32294861916536,-0.3473299218360062,0.39006534664980974,187.68363305081817,-0.0006011310276651079,-0.0005975370023082439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/bp/BpxOz-M801Px34m__mwPhA/_200909/BpxOz-M801Px34m__mwPhA__200909_35.654081_139.689172_270_012.jpg,2,0.985173805604152,1.3542117487894951,-36.57744116459526,0.335214703070579,3.5031147648482257,-539.6243541824141,-0.0007873193695233078,0.004174302586031431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/60/60oVUD1aEYerB9qM1i5HGA/_200909/60oVUD1aEYerB9qM1i5HGA__200909_35.651235_139.685491_090_012.jpg,2,1.4700800037076356,-0.04445289282052087,-94.81659743825935,0.5481009981635605,0.6731069361650392,-77.69303602773627,0.0009816530237462182,-0.0005791723874241758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/b4/B4WpCHXWQ5SoSkZdmUITWg/_201307/B4WpCHXWQ5SoSkZdmUITWg__201307_35.653579_139.687551_240_012.jpg,0,1.1065579652786297,0.232438385486603,0.134937360882759,-0.0452678725123405,0.8900509476661679,0.0767752751708031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/6a/6afBPA0OMuEsBAhLHs7spA/_201306/6afBPA0OMuEsBAhLHs7spA__201306_35.651138_139.699373_270_012.jpg,2,0.9689885072068144,-0.4363562765889841,117.38059559336979,-0.2591851069909172,0.7164524996296108,114.34362816686728,0.000559956187694469,-0.0011110493787965304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/d6/d6nWpy9N1zTuHnCKQzChFg/_201407/d6nWpy9N1zTuHnCKQzChFg__201407_35.650404_139.691473_060_012.jpg,0,1.05356848239899,-0.0284634977579117,0.0195223558694124,0.0352864228188992,1.03051233291626,0.11711180210113499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/db/dbq-Nwr2Bd2lVa8_Xnnt1A/_201503/dbq-Nwr2Bd2lVa8_Xnnt1A__201503_35.652759_139.682977_060_012.jpg,2,1.250119938972237,-0.6573815382173167,101.64324152710337,0.048718593186409566,0.4813688917109884,134.7977776013964,0.0012609025407660345,-0.0015173161891155365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/dh/dHpi-qk1WTel4qoaG2mPAA/_201407/dHpi-qk1WTel4qoaG2mPAA__201407_35.651477_139.696877_030_012.jpg,1,-1.3557825504639798,-0.8679144922063969,-1.2497084403142098,0.179232674530879,0.208253642563492,0.0702919318527335,0.99724949119351,0.6289236157470339,1.25699264039559,-1.13995515338231,-0.00873416312674253,1.31115087030274,-1.27190286852886,-0.24837855963321,1.03927160605217,-0.7182648291614442,0.176927970615085,1.02112126502994
tokyoTimeMachine/images/6r/6rxPVQXSxLlXHlfBzUK3zA/_201406/6rxPVQXSxLlXHlfBzUK3zA__201406_35.650035_139.684241_180_012.jpg,2,0.9024608266608332,0.6011118737722654,7.277349538765493,0.26157274446957457,1.932122281703427,-236.03609461337726,-0.00042169735819292976,0.0018720299295033613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/bu/buEFBlPi5nzwMofGK5CZYQ/_201306/buEFBlPi5nzwMofGK5CZYQ__201306_35.650765_139.682574_060_012.jpg,2,-9.617044476364418,0.12496762191818668,1827.4478065320911,-2.955110242462712,-3.0815456707560354,866.9428968375281,-0.01325310110072366,-0.00012558771124246586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/3r/3r3XlFgftttfjEneVwxBIA/_201407/3r3XlFgftttfjEneVwxBIA__201407_35.650850_139.690303_120_012.jpg,2,0.7451181879401193,1.461837532327522,-153.33509477959728,-0.29383724397688843,2.3976545541490317,-108.8115879344038,-0.001238251054897691,0.0031902147048077875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/6x/6xgmKn4q9jrfO8adk388Yg/_201505/6xgmKn4q9jrfO8adk388Yg__201505_35.650685_139.696931_330_012.jpg,2,8.22749599852333,6.072123344655888,-2312.301288461681,0.032306586113702906,10.126819948703897,-1062.379959833707,0.003869930659437809,0.012670768696744458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/_5/_57fDKVsy9yngukDuhELHA/_201407/_57fDKVsy9yngukDuhELHA__201407_35.650800_139.691583_180_012.jpg,2,0.08442857759093891,-0.3002695545952168,188.2779426989373,-0.3540023718582211,0.17056742247181098,199.05727165064042,-0.0010445914573889113,-0.0006450879201894715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/de/DEs_syhq15MHG263f-wG2A/_201404/DEs_syhq15MHG263f-wG2A__201404_35.652820_139.684037_150_012.jpg,2,0.15754836138873107,-0.3651509802013663,184.4045203708591,-0.28654967264842146,0.14981470927566054,181.06625039963296,-0.0007621754863939457,-0.0009996154256033804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/cr/crxuEUXzZ98iL6TfX5e9IA/_200909/crxuEUXzZ98iL6TfX5e9IA__200909_35.651186_139.685398_060_012.jpg,2,0.63562082883852,-0.3169228818126348,110.66371877480655,-0.1704945081996904,0.16943542551893925,207.74323800380367,8.379688119544716e-05,-0.0012616788125437376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/4g/4Gm6juBh5ENzR0Eny0gvYQ/_201407/4Gm6juBh5ENzR0Eny0gvYQ__201407_35.651790_139.701035_240_012.jpg,2,0.8496124614342707,-0.2399603682243417,88.80969222665291,-0.03920535781473559,0.7642661850653454,-29.477011061780967,-6.584393107081024e-05,-0.0005769182531918579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/gq/gQa5xVYR3komw7KByzE-Uw/_201506/gQa5xVYR3komw7KByzE-Uw__201506_35.650313_139.691683_120_012.jpg,2,1.4650628848963168,0.9837132456994486,-190.4402087349026,-0.00230963580885174,3.0503234109892774,-313.2608628287227,0.0002714028661795683,0.002442367562631989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/du/DuFaHEK06oDmcRYbMgTpjA/_201406/DuFaHEK06oDmcRYbMgTpjA__201406_35.651232_139.693647_150_012.jpg,2,0.260181122130744,0.04861971369761331,141.79897455089616,-0.22929391217564776,0.8160973365768598,28.56644086826129,-0.0010866548153692613,0.0002901228792415385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/-h/-H9SUStqtT0mFNH_u-vbBg/_201503/-H9SUStqtT0mFNH_u-vbBg__201503_35.655802_139.681326_000_012.jpg,2,0.2120918298554113,-0.5538114953312276,240.24983938896315,-0.14411852018034038,-0.013819772323227009,167.69997858519497,-0.0005152583316620784,-0.001215630088140599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/cl/Clxt34PtY5aa4-GC6OYVBw/_200912/Clxt34PtY5aa4-GC6OYVBw__200912_35.650390_139.694993_060_012.jpg,1,-0.752965199286125,-0.7594651712848071,-0.976237227339572,0.0688599733423311,0.22748357580625306,0.243207346525111,0.9110683588313192,0.959464431080437,1.07622327540989,-1.10827423264813,0.0362398766291334,1.13952980116396,-1.14933205410317,0.0914271025499258,0.700285432618628,-0.8300445092496049,-0.0350984099009169,0.929416036131994
tokyoTimeMachine/images/cg/Cg4DuqXffUpVVZGSF4miyw/_201306/Cg4DuqXffUpVVZGSF4miyw__201306_35.650148_139.687866_000_012.jpg,2,0.2321845354516268,-0.2004399393753523,169.3364288129179,-0.03932254391757675,0.3991199106007962,39.301870874578256,-0.0005804682505326711,-0.0007770296245506398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/2x/2xTCxyE6iM3mjVIWydep-w/_200910/2xTCxyE6iM3mjVIWydep-w__200910_35.650773_139.686702_270_012.jpg,2,2.2908546610502096,-0.5417475265034112,-122.9649568592443,0.4232514662805394,1.2379850426753891,-134.66883533912508,0.001471848477474944,-0.0005625285045467606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/dy/dyO3hX6Ma4oio153RbQp2g/_201306/dyO3hX6Ma4oio153RbQp2g__201306_35.650567_139.700572_180_012.jpg,0,0.771905064582825,-0.0507378540933132,0.132548421621323,0.14693927764892598,1.04670178890228,0.0378928333520889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/bn/Bnv3a0WOlGhMIk89pjUkdg/_200909/Bnv3a0WOlGhMIk89pjUkdg__200909_35.656218_139.682536_150_012.jpg,0,0.895272076129913,0.193106576800346,0.156197905540466,-0.11224280297756199,0.926687359809875,-0.0424238182604313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/_f/_FCQIYfM68zC8szgjfVguA/_200909/_FCQIYfM68zC8szgjfVguA__200909_35.653641_139.689325_150_012.jpg,2,0.7646910596255831,-0.431327352178178,154.04019971573715,-0.09238481932322938,0.5981216240614645,67.00897987774226,5.379102881028042e-05,-0.0005765991037769685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/dc/dcE2oaOBxr9yAsk9ilPNdA/_200912/dcE2oaOBxr9yAsk9ilPNdA__200912_35.651262_139.689988_030_012.jpg,2,0.4400302005902268,-0.3044811516658901,204.661477556431,-0.4209491323011527,0.6410715880934195,197.28753720220556,-0.0002840610782253205,-0.0003775073777518634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/du/DuFaHEK06oDmcRYbMgTpjA/_201406/DuFaHEK06oDmcRYbMgTpjA__201406_35.651232_139.693647_150_012.jpg,2,0.8812603682262893,0.6113821991360174,-145.6447211679921,-0.25007238730414405,1.0418554080603548,130.3267630923865,-0.0006420932011641478,0.0008478383240088176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/2d/2dlJDZ0ZFbKz2t5wl5_hsw/_201306/2dlJDZ0ZFbKz2t5wl5_hsw__201306_35.653995_139.684021_330_012.jpg,2,1.079434346383576,0.6202450625784431,-153.8939827081285,0.12625087882907152,1.0757025911658096,-25.41139659740395,-0.0001908366452842568,0.0005169476014502961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/_h/_hOA2wM77drMz9bycLqaZQ/_201407/_hOA2wM77drMz9bycLqaZQ__201407_35.650002_139.691356_330_012.jpg,2,2.976096860604404,0.8306436065507495,-558.2693345780142,0.7666659902185794,3.519371782643768,-629.392251963406,0.001155457921545592,0.0026334970337751323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/8p/8p6shAsFqnb4sSaZvC_prg/_201506/8p6shAsFqnb4sSaZvC_prg__201506_35.655667_139.682558_300_012.jpg,2,0.9970614659317364,0.12616549998515533,-66.52000372690222,0.07407004185109987,1.726973231140693,-204.9263653819698,-7.449297515490415e-05,0.00040037160966943885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tokyoTimeMachine/images/fz/fzj-Wn0XGhmALvkqn0lh8A/_200912/fzj-Wn0XGhmALvkqn0lh8A__200912_35.651027_139.697018_240_012.jpg,1,-1.10870031202928,-1.51593166577737,-1.09912371215175,-0.013720363937336002,-0.135474543466876,0.0207214989184424,1.1168247908155502,0.8347204315808149,0.955396300200534,-0.7081624551155721,-0.00994589563198378,0.8235628372247241,-1.1408087250003798,0.0208093523743388,0.9739718360547092,-0.733145191953517,-0.00210634242134842,0.8009682184397379
tokyoTimeMachine/images/7c/7CLcuj-AX6-A7hnNg7PaHw/_201306/7CLcuj-AX6-A7hnNg7PaHw__201306_35.656180_139.685926_120_012.jpg,2,0.9544435990061656,-0.4880329954863417,149.84264628749833,-0.11892246325421495,0.6121587517637296,99.95672874481907,0.00048579355874524337,-0.0010159880177591217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
